latitude,longitude
40.74775,-73.98086
40.553,-74.13925
40.843777,-73.90947
40.829002,-73.91557
40.61265,-73.96187
40.747066,-73.97925
40.74754,-73.94124
40.694195,-73.81597
40.819088,-73.86727
40.78816,-73.81571
40.684532,-73.7747
40.728947,-73.92793
40.584587,-73.81958
40.765907,-73.992744
40.78076,-73.825424
40.71786,-73.948326
40.757694,-73.864624
40.844105,-73.898
40.676296,-73.74648
40.713737,-73.957306
40.87831,-73.870155
40.686646,-73.849075
40.714436,-73.93455
40.826275,-73.85971
40.5743,-73.98871
40.674847,-73.95005
40.714733,-73.94192
40.722572,-73.851364
40.519127,-74.19714
40.758083,-73.99288
40.77741,-73.978806
40.760063,-73.96712
40.78503,-73.94058
40.762604,-73.998505
40.803654,-73.94948
40.644554,-73.927666
40.73043,-74.00013
40.70154,-73.993645
40.611427,-74.116844
40.54387,-74.14445
40.676598,-73.93039
40.61688,-73.954735
40.594646,-73.956566
40.70145,-73.989624
40.58027,-73.9833
40.83792,-73.92394
40.617252,-74.00703
40.691536,-73.99912
40.86804,-73.879105
40.673347,-73.79849
40.59552,-74.08378
40.86167,-73.85691
40.61883,-74.082756
40.65207,-74.00676
40.71131,-73.85635
40.80777,-73.94549
40.719555,-74.0052
40.81666,-73.888
40.75219,-73.99347
40.691902,-73.993576
40.76735,-73.98436
40.73879,-73.866714
40.84247,-73.85335
40.703346,-73.93275
40.867584,-73.83117
40.64491,-73.92192
40.73669,-73.993126
40.674896,-73.80745
40.698586,-73.90054
40.810318,-73.943634
40.86674,-73.92873
40.76635,-73.89093
40.671486,-73.94757
40.843735,-73.895905
40.77873,-73.97784
40.762585,-73.98873
40.830776,-73.85295
40.783245,-73.94473
40.751858,-73.82637
40.716545,-73.99106
40.745033,-73.87001
40.738796,-73.80846
40.750317,-73.89867
40.686703,-73.92683
40.66492,-73.73504
40.89064,-73.86158
40.84506,-73.8904
40.741135,-73.8986
40.617683,-73.98466
40.700954,-73.81585
40.675407,-73.90375
40.75482,-73.84499
40.75565,-73.76716
40.7605,-73.95699
40.854904,-73.89645
40.65767,-73.84436
40.716404,-74.0068
40.81703,-73.84665
40.617405,-73.91082
40.783417,-73.956955
40.812126,-73.90419
40.700485,-73.9025
40.71968,-73.98703
40.598244,-73.98264
40.834507,-73.91772
40.776276,-73.95795
40.673515,-73.875885
40.74425,-73.77708
40.60981,-73.92251
40.759163,-73.988396
40.840294,-73.88078
40.848053,-73.84481
40.856792,-73.91742
40.584755,-73.94712
40.7963,-73.93829
40.84434,-73.91475
40.765465,-73.74304
40.63412,-73.88919
40.679874,-73.89122
40.57538,-73.97325
40.72999,-73.87157
40.590748,-73.94872
40.76229,-73.974464
40.806877,-73.943344
40.82325,-73.88277
40.714058,-73.9512
40.86094,-73.822586
40.768616,-73.92508
40.88471,-73.83131
40.72992,-73.74243
40.83767,-73.91921
40.65979,-73.773476
40.782127,-73.971664
40.76931,-73.901054
40.74576,-73.92581
40.666435,-73.83478
40.641327,-74.00709
40.814144,-73.919205
40.71071,-73.793045
40.59987,-74.00839
40.758488,-73.97514
40.809322,-73.94435
40.666245,-73.793526
40.75062,-73.90612
40.747543,-73.9864
40.757668,-73.95915
40.762127,-73.99739
40.704113,-73.91587
40.733383,-73.95216
40.588173,-73.95246
40.704147,-73.807594
40.743366,-73.942986
40.58552,-73.98768
40.827595,-73.85004
40.751484,-73.99769
40.798523,-73.95311
40.608063,-74.14648
40.690914,-73.72819
40.722992,-73.80008
40.718277,-73.86358
40.73706,-73.85266
40.65728,-73.947365
40.681355,-73.88022
40.63056,-74.1057
40.655834,-73.98123
40.64526,-74.007576
40.591694,-73.972786
40.79465,-73.971794
40.66578,-73.91942
40.600098,-74.177864
40.79976,-73.96622
40.588524,-73.93187
40.66242,-73.77388
40.749638,-73.99905
40.793377,-73.97086
40.72823,-73.83313
40.76213,-73.870125
40.606617,-73.98715
40.682392,-73.99589
40.695217,-73.93749
40.865143,-73.87204
40.80297,-73.96387
40.734848,-73.90002
40.84788,-73.786736
40.66284,-73.99894
40.659107,-73.923225
40.628155,-74.027214
40.677116,-73.92378
40.76722,-73.79348
40.63858,-74.02078
40.71844,-73.99876
40.7338,-73.74115
40.877632,-73.867386
40.76635,-73.88756
40.664192,-73.841125
40.605328,-74.06581
40.70295,-73.82421
40.672623,-73.77064
40.68376,-73.87183
40.656616,-73.89027
40.64404,-73.877525
40.8382,-73.87658
40.5758,-73.96114
40.84675,-73.88601
40.72145,-73.84399
40.793694,-73.945244
40.806797,-73.92458
40.760254,-73.967545
40.86033,-73.898285
40.765125,-73.952126
40.669273,-73.922554
40.68704,-73.73222
40.700546,-73.917076
40.722626,-74.008125
40.62204,-74.02574
40.872135,-73.85457
40.80543,-73.92087
40.86507,-73.87185
40.836544,-73.94501
40.706833,-73.78338
40.837513,-73.84582
40.829,-73.83642
40.687084,-73.8361
40.85923,-73.88958
40.595875,-73.983315
40.73885,-73.99575
40.767838,-73.98137
40.673122,-73.78533
40.759617,-73.961975
40.76055,-73.983986
40.759163,-73.97675
40.627975,-73.97753
40.72293,-73.847336
40.863873,-73.8674
40.74587,-73.71417
40.75565,-73.76716
40.597103,-73.990425
40.779484,-73.96191
40.68676,-73.78449
40.67641,-74.00104
40.77077,-73.91727
40.703903,-73.79775
40.590546,-74.10535
40.765297,-73.83967
40.54996,-74.15085
40.778946,-73.95431
40.614,-73.9161
40.67887,-73.92165
40.828518,-73.86368
40.781693,-73.839615
40.66475,-73.89405
40.762115,-73.86628
40.76363,-73.9533
40.626335,-74.174965
40.760822,-73.99832
40.84224,-73.87178
40.83052,-73.875824
40.68358,-73.97617
40.833088,-73.91904
40.6009,-73.912704
40.730434,-73.86061
40.869083,-73.84359
40.731884,-73.7348
40.68444,-73.97772
40.879837,-73.913124
40.709858,-73.90132
40.68896,-73.93326
40.73747,-73.86305
40.65319,-73.96622
40.695408,-73.973335
40.673233,-73.80016
40.69654,-73.72703
40.750965,-73.94027
40.75117,-73.9152
40.82628,-73.87673
40.774513,-73.82188
40.716007,-74.01102
40.66384,-73.836464
40.736004,-73.99362
40.622925,-73.993355
40.72212,-73.988884
40.760456,-73.832794
40.84474,-73.922585
40.75895,-73.96849
40.7249,-73.90181
40.77133,-73.818344
40.763428,-73.99271
40.684044,-73.846794
40.651325,-73.93906
40.71976,-73.94476
40.581112,-74.15345
40.77981,-73.95035
40.675755,-73.943855
40.82674,-73.908554
40.71453,-73.9444
40.587185,-73.96036
40.83266,-73.85654
40.86512,-73.892975
40.832764,-73.94583
40.814934,-73.89765
40.667778,-73.780846
40.826256,-73.90166
40.67833,-73.833115
40.824574,-73.87255
40.650173,-73.97383
40.760292,-73.90158
40.578625,-73.966675
40.76095,-73.76478
40.84619,-73.93846
40.702595,-73.8553
40.71077,-73.7929
40.72863,-73.90124
40.826855,-73.922676
40.79753,-73.95074
40.676777,-73.8589
40.631687,-74.02174
40.856796,-73.841675
40.804066,-73.93117
40.67743,-73.9746
40.815514,-73.943565
40.75882,-73.805145
40.52,-74.1952
40.714676,-74.0059
40.808445,-73.945
40.67606,-73.97164
40.825146,-73.823875
40.80142,-73.93446
40.719933,-73.90556
40.71507,-73.91327
40.806133,-73.961555
40.677387,-73.95273
40.75543,-73.83142
40.704178,-73.88953
40.64295,-74.0173
40.737457,-73.74109
40.824932,-73.82431
40.81296,-73.925804
40.769493,-73.844315
40.830914,-73.92047
40.802444,-73.938835
40.87901,-73.87416
40.743973,-73.8851
40.750065,-73.77895
40.73838,-73.85465
40.686737,-73.978935
40.63747,-73.91918
40.703934,-73.96011
40.79083,-73.845505
40.840286,-73.92147
40.849464,-73.891556
40.8436,-73.94511
40.732887,-73.920586
40.78614,-73.93929
40.77176,-73.98304
40.672966,-73.941864
40.666187,-73.79176
40.71309,-73.99362
40.686367,-73.929756
40.703484,-73.85915
40.6742,-73.999985
40.835297,-73.91291
40.716194,-73.996086
40.867207,-73.92254
40.626595,-74.16109
40.675945,-73.97924
40.82324,-73.88856
40.67349,-73.75824
40.8002,-73.911095
40.740837,-73.7583
40.64036,-73.92571
40.700737,-73.99499
40.589638,-73.79902
40.73812,-73.99999
40.578312,-73.96808
40.69645,-73.939964
40.663483,-73.9627
40.627674,-73.98901
40.67903,-73.9246
40.61137,-73.973495
40.59924,-74.09179
40.80751,-73.93413
40.715015,-73.741646
40.704437,-73.91952
40.69291,-73.93704
40.61796,-73.99138
40.74942,-73.940544
40.676144,-73.893074
40.74106,-73.946106
40.64404,-73.877525
40.70166,-73.961464
40.76663,-73.88903
40.761486,-73.96062
40.731358,-73.79687
40.774292,-73.95127
40.749866,-73.86273
40.770073,-73.95141
40.610264,-73.954704
40.637188,-73.8792
40.683105,-73.798134
40.666306,-73.79171
40.730354,-73.84093
40.673748,-73.84324
40.65049,-74.01179
40.75963,-73.991745
40.758644,-73.981346
40.856598,-73.89109
40.63552,-74.0167
40.74944,-73.99548
40.759983,-73.964806
40.68892,-73.99915
40.674774,-73.80233
40.726185,-73.87022
40.68465,-74.00122
40.882217,-73.88046
40.675583,-73.85248
40.631275,-74.027885
40.680374,-73.80445
40.702957,-74.01151
40.62392,-73.9216
40.77958,-73.98183
40.770916,-73.889046
40.642586,-73.998604
40.767906,-73.98975
40.75906,-73.97262
40.652752,-73.88629
40.709152,-74.01055
40.903625,-73.90645
40.635895,-74.01631
40.7447,-73.93264
40.59626,-73.76773
40.796528,-73.97412
40.72132,-74.008354
40.722717,-73.80083
40.597683,-73.96686
40.762074,-73.91869
40.763786,-73.787285
40.689754,-73.82674
40.66958,-73.9456
40.75126,-73.94227
40.820293,-73.94378
40.74485,-73.98299
40.797447,-73.94671
40.75455,-73.74317
40.690422,-73.95309
40.66539,-73.95989
40.677414,-73.7588
40.745045,-73.71572
40.636314,-74.1175
40.67609,-73.81901
40.71771,-73.86303
40.816235,-73.93929
40.608814,-73.973
40.813255,-73.93028
40.841133,-73.924
40.65662,-73.873436
40.691227,-73.98214
40.6379,-73.90085
40.838932,-73.91364
40.65249,-73.92179
40.745056,-73.978615
40.684803,-73.94132
40.601887,-73.95795
40.80534,-73.92095
40.611298,-74.17637
40.64228,-74.00967
40.668667,-73.868324
40.84196,-73.915306
40.737,-73.99008
40.6932,-73.7845
40.714005,-73.99749
40.69217,-73.95194
40.65551,-73.92168
40.75218,-73.88097
40.821262,-73.94608
40.74549,-73.95318
40.757465,-73.95563
40.66989,-73.93381
40.81676,-73.917465
40.614876,-73.99229
40.642563,-73.90633
40.826622,-73.930984
40.73675,-73.87767
40.82408,-73.870125
40.762222,-73.90752
40.795383,-73.92994
40.69961,-73.79239
40.719025,-73.98978
40.62637,-73.914505
40.70924,-73.756935
40.677113,-73.7922
40.689964,-73.796776
40.763958,-73.82814
40.76726,-73.95347
40.595562,-73.74711
40.813175,-73.89845
40.67567,-73.89785
40.805058,-73.93904
40.600224,-73.73916
40.826527,-73.874886
40.82552,-73.92341
40.712612,-73.94914
40.725582,-74.00492
40.823402,-73.88179
40.73423,-73.906906
40.730976,-74.00898
40.69024,-73.99437
40.63872,-73.901825
40.602192,-73.91411
40.697994,-73.9744
40.886227,-73.85294
40.71912,-73.83874
40.741863,-73.90751
40.882046,-73.86863
40.660656,-73.885796
40.845413,-73.865204
40.616917,-74.000206
40.78029,-73.94386
40.625973,-73.97624
40.61132,-74.114716
40.87522,-73.902306
40.650806,-73.94958
40.719166,-73.94854
40.751602,-73.93384
40.710476,-73.94819
40.71991,-73.809044
40.70792,-73.76131
40.683414,-73.92282
40.85102,-73.934105
40.777874,-73.95175
40.632156,-73.98435
40.629215,-73.99458
40.592476,-73.9724
40.80674,-73.924446
40.711063,-73.95009
40.633385,-74.01174
40.771484,-73.929405
40.66675,-73.779945
40.688774,-73.9479
40.83884,-73.82487
40.85219,-73.88201
40.762966,-73.9819
40.75217,-73.97778
40.87831,-73.870155
40.710316,-73.96413
40.832962,-73.9164
40.69599,-73.998215
40.644905,-73.93739
40.71647,-74.004364
40.89663,-73.87032
40.765747,-73.86409
40.666294,-73.80267
40.74701,-73.977196
40.711662,-73.94361
40.626568,-73.970924
40.753944,-73.972145
40.62368,-73.99772
40.690006,-73.98373
40.78076,-73.825424
40.71025,-73.96121
40.669823,-73.90981
40.59063,-73.993
40.750713,-73.98409
40.7448,-73.991425
40.637295,-73.96823
40.58945,-73.960526
40.82224,-73.928986
40.727978,-73.871025
40.661835,-73.89311
40.60301,-74.016884
40.76263,-73.771515
40.758373,-73.971
40.855484,-73.89797
40.688793,-73.97849
40.676487,-73.99873
40.608658,-74.12753
40.72469,-73.978424
40.774967,-73.9568
40.69412,-73.74668
40.625088,-73.91208
40.705868,-73.87641
40.653267,-73.93927
40.859978,-73.90293
40.77529,-73.953636
40.611637,-73.95079
40.633995,-73.94778
40.848392,-73.937675
40.696404,-73.76676
40.82451,-73.95186
40.632526,-74.0362
40.625454,-74.01283
40.618862,-74.03402
40.74204,-73.99342
40.71001,-73.79474
40.66115,-73.98018
40.616756,-73.97142
40.727875,-74.00543
40.74504,-73.77657
40.802372,-73.96431
40.71082,-73.73179
40.767467,-73.88187
40.61334,-74.01109
40.74681,-73.89176
40.7923,-73.95046
40.67992,-73.86132
40.6762,-73.916504
40.655422,-73.9229
40.7448,-73.953415
40.826004,-73.88343
40.705223,-73.935715
40.670124,-73.95528
40.71356,-74.00904
40.639343,-73.91
40.75868,-73.77558
40.773808,-73.8929
40.69366,-73.85217
40.74026,-74.005875
40.65415,-73.949936
40.827423,-73.86823
40.71728,-73.95833
40.717014,-73.82971
40.725365,-73.9947
40.73048,-73.71578
40.642334,-74.01633
40.739902,-73.791275
40.86333,-73.89281
40.604958,-73.762215
40.61701,-73.969124
40.636692,-74.085884
40.811142,-73.94364
40.63604,-73.74029
40.72621,-73.941734
40.679943,-73.98162
40.756367,-73.96012
40.816395,-73.89273
40.69196,-73.925125
40.72766,-73.92938
40.84802,-73.86402
40.750492,-73.97172
40.801403,-73.95814
40.59525,-73.756485
40.76922,-73.98478
40.61563,-74.17804
40.632095,-73.91861
40.692616,-73.821526
40.878876,-73.84851
40.723175,-73.9894
40.71997,-73.992905
40.720623,-73.99498
40.66675,-73.779945
40.749714,-73.93617
40.666286,-73.785934
40.59801,-73.76548
40.639618,-73.92043
40.68996,-73.807915
40.66676,-73.77971
40.60109,-74.09284
40.72796,-73.73378
40.720627,-73.95925
40.639812,-73.896355
40.731888,-73.877144
40.768467,-73.90607
40.731655,-73.92179
40.739166,-73.845764
40.743156,-73.91871
40.83771,-73.94
40.722576,-73.94049
40.76943,-73.91025
40.8518,-73.909225
40.69863,-73.940315
40.826096,-73.886154
40.815804,-73.885864
40.61839,-73.917175
40.795635,-73.934525
40.716194,-73.996086
40.816235,-73.93929
40.716854,-73.960945
40.6229,-74.14943
40.70091,-73.93889
40.636005,-73.91251
40.613907,-73.94442
40.784237,-73.947075
40.674934,-73.80186
40.69613,-73.987114
40.750603,-73.939445
40.725193,-73.74834
40.71559,-73.94089
40.762573,-73.82253
40.655827,-73.898605
40.762417,-73.95699
40.811615,-73.90308
40.837894,-73.88138
40.66563,-73.73921
40.669823,-73.90981
40.760254,-73.83493
40.590393,-74.16611
40.81033,-73.8854
40.774612,-73.92399
40.59221,-73.955154
40.732727,-73.97451
40.848114,-73.901474
40.60569,-73.98029
40.76768,-73.98216
40.62636,-73.91901
40.741898,-73.99353
40.606544,-74.00339
40.629505,-73.94416
40.634766,-73.93536
40.550133,-74.14213
40.611313,-74.09844
40.507973,-74.22886
40.804676,-73.93223
40.67816,-73.99613
40.584755,-73.94712
40.698044,-73.904854
40.722744,-73.942154
40.688515,-73.90833
40.75613,-73.96761
40.658504,-73.914696
40.681686,-73.871574
40.843807,-73.93405
40.602684,-73.94232
40.655594,-73.94717
40.729572,-73.83383
40.74614,-73.91431
40.68532,-73.98071
40.778477,-73.98546
40.7136,-74.0091
40.75372,-73.83283
40.701187,-73.80789
40.75248,-73.896904
40.764725,-73.82295
40.645134,-73.90232
40.65399,-73.96415
40.678276,-73.910805
40.60095,-73.93716
40.741386,-73.72489
40.84196,-73.915306
40.668377,-73.92012
40.734028,-73.84408
40.672897,-73.99399
40.747135,-73.85979
40.60795,-74.16237
40.520916,-74.235115
40.738987,-73.81322
40.62374,-73.92448
40.8122,-73.94226
40.7077,-74.0155
40.714157,-73.794655
40.858376,-73.8875
40.764675,-73.88513
40.819805,-73.87993
40.757732,-73.79404
40.81304,-73.908165
40.843765,-73.89254
40.823605,-73.852264
40.632435,-73.88818
40.66632,-73.83481
40.809284,-73.92927
40.751575,-73.982285
40.657173,-73.88743
40.778584,-73.97796
40.844883,-73.907295
40.58833,-73.80431
40.69305,-73.85384
40.87831,-73.90523
40.77096,-73.92143
40.80629,-73.95773
40.825356,-73.90762
40.673107,-73.99959
40.68336,-73.979
40.629738,-73.959335
40.859745,-73.8958
40.62095,-73.9555
40.801872,-73.94137
40.877796,-73.86806
40.756382,-73.96433
40.522366,-74.21674
40.70938,-73.86964
40.727383,-73.864105
40.73044,-73.77669
40.720478,-74.006966
40.763424,-73.83016
40.770332,-73.87608
40.650654,-73.95296
40.733536,-73.87035
40.73956,-73.90552
40.753628,-73.99097
40.681683,-73.92487
40.66049,-73.962814
40.748276,-73.93918
40.777702,-73.95483
40.787506,-73.9383
40.666405,-73.802635
40.74993,-73.995125
40.602535,-73.99321
40.62165,-74.085495
40.679264,-73.7801
40.691074,-73.82076
40.83897,-73.880745
40.74769,-74.00417
40.824696,-73.83919
40.66515,-73.82589
40.780064,-73.94705
40.752346,-73.70194
40.737682,-73.85206
40.72032,-73.99404
40.674908,-73.91386
40.880527,-73.901794
40.762333,-73.833176
40.721497,-73.83531
40.73967,-73.98114
40.705246,-73.95908
40.63838,-73.89481
40.66399,-73.92988
40.814934,-73.91496
40.676937,-73.89907
40.72756,-73.78593
40.691494,-73.93077
40.758495,-73.776505
40.74198,-73.82475
40.823578,-73.878136
40.74665,-73.969124
40.6763934,-73.9718868
40.8018,-73.96108
40.741535,-73.98117
40.738934,-73.79266
40.59442,-73.95463
40.63696,-73.91911
40.65217,-73.96141
40.68103,-73.883354
40.60566,-73.966965
40.69727,-73.977455
40.823647,-73.943855
40.72859,-73.994095
40.781853,-73.82523
40.576317,-73.963135
40.668907,-73.76988
40.778282,-73.97872
40.575428,-73.977875
40.63748,-73.97536
40.651382,-73.88337
40.666405,-73.74661
40.8621,-73.89269
40.80543,-73.92087
40.72913,-73.76193
40.644028,-73.88987
40.66268,-73.871635
40.722298,-73.99713
40.6048,-73.966805
40.87679,-73.905334
40.65812,-73.934006
40.729977,-73.99407
40.71891,-73.999245
40.789204,-73.95483
40.816677,-73.893845
40.61403,-73.94931
40.838573,-73.915436
40.709232,-73.8663
40.60509,-74.09106
40.747684,-73.97879
40.624928,-74.16085
40.84207,-73.83715
40.756786,-73.976395
40.65152,-73.909454
40.75565,-73.76716
40.718334,-73.90868
40.670395,-73.88824
40.621563,-73.939125
40.684258,-73.84604
40.717297,-73.79766
40.60309,-73.99262
40.813374,-73.956276
40.753563,-73.794586
40.64872,-73.96491
40.682804,-73.9467
40.693535,-73.81342
40.748848,-73.872375
40.58317,-73.98236
40.715916,-73.756775
40.871635,-73.91837
40.71552,-74.00925
40.728733,-73.73717
40.88193,-73.880035
40.768543,-73.9657
40.75376,-73.71852
40.7383,-73.88547
40.76694,-73.993935
40.65822,-73.89146
40.760704,-73.858246
40.738552,-73.99969
40.74433,-73.980736
40.57862,-74.10168
40.702873,-73.89953
40.765778,-73.87581
40.687405,-73.98604
40.666866,-73.92853
40.633083,-74.00558
40.63834,-74.02453
40.862534,-73.89708
40.579803,-73.97184
40.644463,-73.94792
40.66733,-73.95353
40.736546,-73.98905
40.650517,-73.92359
40.725243,-73.933914
40.739727,-73.86005
40.850468,-73.844765
40.860508,-73.88915
40.624912,-74.146706
40.719482,-73.991295
40.835545,-73.840034
40.678288,-73.779434
40.70973,-73.9332
40.66733,-73.95353
40.650948,-73.93612
40.85661,-73.86809
40.665897,-73.76044
40.83955,-73.91595
40.748783,-73.75657
40.64553,-74.07766
40.715496,-74.001236
40.694782,-73.85258
40.765614,-73.9607
40.66233,-73.89339
40.598206,-73.74815
40.645344,-73.87897
40.578392,-73.93888
40.737118,-73.84518
40.84159,-73.85028
40.65152,-73.909454
40.717434,-74.00183
40.824036,-73.87362
40.77077,-73.91727
40.628117,-73.956856
40.758022,-73.981804
40.723602,-73.731766
40.784557,-73.913155
40.67504,-73.97282
40.702557,-73.85487
40.79722,-73.96993
40.83801,-73.87329
40.82847,-73.824165
40.722702,-73.97676
40.76229,-73.75711
40.77912,-73.984985
40.62643,-74.1426
40.74273,-73.77943
40.67244,-73.84105
40.730137,-73.92693
40.837715,-73.845566
40.74357,-73.862755
40.790623,-73.942444
40.588936,-73.94554
40.735634,-73.87602
40.7136,-74.0091
40.691456,-73.98735
40.676903,-73.910866
40.820305,-73.89083
40.757492,-73.93911
40.878586,-73.86885
40.720707,-73.981316
40.752728,-73.92297
40.725777,-73.79175
40.676495,-73.913704
40.65766,-73.95323
40.732517,-73.82484
40.747894,-73.989174
40.817513,-73.91712
40.743374,-73.92056
40.760998,-73.98502
40.651546,-73.95257
40.679096,-73.79822
40.79653,-73.97597
40.69335,-73.90041
40.828953,-73.837
40.653454,-74.01241
40.66098,-73.72856
40.683094,-73.80576
40.767647,-73.92078
40.725887,-73.99641
40.669228,-73.9556
40.82324,-73.88856
40.79653,-73.97597
40.84503,-73.94508
40.655273,-74.0105
40.720726,-73.760185
40.651363,-73.96345
40.80897,-73.94833
40.75425,-73.827835
40.730137,-73.862366
40.620914,-73.9753
40.7056,-73.85822
40.732162,-73.99431
40.753216,-73.92258
40.752243,-73.70212
40.785202,-73.97521
40.77529,-73.953636
40.858707,-73.9037
40.750713,-73.99082
40.770554,-73.83551
40.58946,-74.16707
40.69814,-73.97791
40.63555,-73.97803
40.654457,-73.960785
40.749325,-73.88518
40.610252,-73.987686
40.745144,-73.923065
40.629436,-74.12944
40.546253,-74.158875
40.66631,-73.95111
40.735462,-73.9019
40.68082,-73.98075
40.63534,-74.1477
40.75817,-73.871544
40.7177,-73.83942
40.72773,-73.90674
40.725098,-73.8969
40.5433,-74.16424
40.677284,-73.962555
40.60724,-74.16192
40.759373,-73.79054
40.708763,-73.998116
40.677353,-73.78096
40.857555,-73.843636
40.718273,-74.00533
40.74664,-73.891396
40.8252,-73.867714
40.742523,-73.94924
40.898746,-73.8484
40.810444,-73.96202
40.753098,-73.97998
40.74703,-73.72947
40.663227,-73.93159
40.757828,-73.99308
40.75363,-73.88597
40.86369,-73.91707
40.738396,-73.79462
40.744026,-73.92616
40.813385,-73.94511
40.73545,-73.917046
40.864807,-73.91937
40.752052,-74.000984
40.65965,-73.773834
40.575283,-73.99683
40.693356,-73.83053
40.729877,-73.9576
40.74154,-73.88364
40.72192,-73.99004
40.71042,-73.85964
40.744606,-73.83645
40.592518,-73.932625
40.758915,-73.9997
40.84955,-73.85305
40.760036,-73.991455
40.704544,-73.727234
40.571987,-74.10823
40.726173,-73.99179
40.5828,-73.98632
40.60071,-73.75376
40.68525,-73.84215
40.854427,-73.86457
40.730133,-73.98949
40.7684,-73.73755
40.811638,-73.9316
40.710518,-73.906975
40.70679,-73.933716
40.621,-74.11946
40.695057,-73.91175
40.765614,-73.9607
40.86661,-73.930695
40.830948,-73.919334
40.720192,-73.99365
40.841133,-73.924
40.745113,-73.98067
40.90298,-73.87868
40.8047,-73.91243
40.755085,-73.92656
40.704147,-73.807594
40.722496,-73.9769
40.70366,-73.90801
40.685276,-73.77241
40.670574,-73.794235
40.80556,-73.914505
40.741707,-73.95202
40.69808,-73.92536
40.69133,-73.95177
40.6803,-73.96791
40.84128,-73.91366
40.740738,-73.85021
40.81662,-73.86571
40.724926,-73.784836
40.83942,-73.872925
40.72682,-73.99647
40.707417,-73.96841
40.816864,-73.882744
40.861893,-73.908264
40.67165,-73.76382
40.759773,-73.8173
40.72652,-73.73487
40.69447,-73.78147
40.64269,-74.012856
40.66659,-73.83283
40.697872,-73.802376
40.751484,-73.826096
40.822643,-73.953224
40.81467,-73.93623
40.73138,-73.934845
40.688374,-73.9549
40.59938,-73.95141
40.634617,-74.02353
40.853683,-73.93054
40.840973,-73.87313
40.709797,-73.95507
40.719975,-73.82609
40.719975,-73.82609
40.507423,-74.23615
40.788784,-73.79116
40.683903,-73.97707
40.75972,-73.88139
40.61249,-74.15388
40.58988,-73.9566
40.889362,-73.83446
40.733376,-73.86665
40.84043,-73.888466
40.839237,-73.94688
40.844753,-73.90539
40.759678,-73.83236
40.61659,-73.96363
40.58672,-73.97234
40.652637,-73.97269
40.734196,-73.78355
40.829647,-73.94439
40.706852,-73.948204
40.668083,-73.95929
40.740917,-73.9881
40.714592,-73.93877
40.761143,-73.75549
40.7451,-73.82385
40.72096,-73.84698
40.708076,-73.78238
40.67601,-73.88567
40.786545,-73.95256
40.879635,-73.85823
40.830154,-73.93964
40.695045,-73.95625
40.75705,-73.91283
40.677868,-73.93742
40.656616,-73.89027
40.615414,-73.96144
40.668007,-73.91031
40.82947,-73.88033
40.74147,-73.82281
40.704033,-73.81711
40.847027,-73.89807
40.781853,-73.82523
40.622086,-74.02865
40.750294,-73.99485
40.85447,-73.88539
40.711216,-73.94043
40.711693,-73.95124
40.67058,-73.93096
40.678173,-73.85749
40.612556,-74.0361
40.87518,-73.86705
40.892754,-73.85774
40.745266,-73.85596
40.69993,-73.96188
40.779476,-73.97358
40.76706,-73.73912
40.76021,-73.87675
40.68779,-73.820175
40.746593,-73.947426
40.75338,-73.97888
40.727604,-73.93662
40.705772,-73.89997
40.73195,-73.863434
40.737938,-73.93589
40.76541,-73.78911
40.74408,-73.851845
40.855595,-73.89601
40.76978,-73.91843
40.743324,-73.984085
40.66697,-73.791306
40.891743,-73.857216
40.752995,-73.91068
40.76739,-73.97073
40.750374,-73.9852
40.765476,-73.97782
40.679386,-73.89677
40.691364,-73.917595
40.68679,-73.95959
40.75186,-73.965195
40.717144,-73.74532
40.7666,-73.89117
40.687088,-73.82461
40.73764,-73.93502
40.763947,-73.9741
40.83887,-73.87811
40.836845,-73.930534
40.601536,-73.93535
40.696075,-73.95272
40.686146,-73.91365
40.688744,-73.90875
40.671932,-73.85165
40.67931,-73.79172
40.716812,-73.99777
40.7441,-73.99565
40.81722,-73.91924
40.55747,-74.1653
40.76407,-73.80914
40.640583,-73.95573
40.64906,-73.91326
40.772102,-73.97897
40.676018,-73.89398
40.679737,-73.76162
40.632965,-73.92643
40.68498,-73.85026
40.740944,-74.00537
40.7383,-73.88547
40.711468,-73.7315
40.60168,-74.1633
40.632645,-74.00177
40.65743,-73.9451
40.753677,-73.981384
40.75831,-73.96294
40.776695,-73.906685
40.803757,-73.939995
40.731945,-73.747444
40.737553,-73.85089
40.822643,-73.953224
40.703163,-73.81662
40.747913,-73.82983
40.815502,-73.93562
40.72257,-73.75729
40.71137,-74.00862
40.7042,-73.96429
40.663227,-73.93159
40.85909,-73.9277
40.815575,-73.91698
40.69219,-73.94421
40.765038,-73.77177
40.760338,-73.89477
40.79465,-73.971794
40.692234,-73.987305
40.709297,-73.95901
40.748825,-73.98553
40.88518,-73.901024
40.595097,-74.00092
40.785385,-73.84563
40.594364,-73.9609
40.696785,-73.903854
40.700462,-73.947495
40.83718,-73.942604
40.65556,-73.892715
40.68892,-73.99915
40.62747,-73.96278
40.742832,-74.00771
40.697254,-73.91563
40.608307,-74.13132
40.82097,-73.890236
40.76354,-73.78684
40.745007,-73.91928
40.758972,-73.91901
40.58863,-73.96798
40.744778,-73.97589
40.745235,-73.937706
40.65864,-73.91374
40.75829,-73.83431
40.688526,-73.99639
40.830345,-73.92328
40.67578,-74.0014
40.644615,-73.992905
40.749348,-73.82585
